instance,integrator,budget_s,seed,best_length,hk_bound,gap_pct,wall_time_s,machine_info,deviations,n_nodes,normalized_time
4,lkh,30.0,6,76022,76023,-0.001315391394709496,0.030682722000165086,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005533226358826609
4,lkh,30.0,7,76022,76023,-0.001315391394709496,0.03251067899964255,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005862874421089659
4,lkh,30.0,8,76022,76023,-0.001315391394709496,0.030019996000191895,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005413712419622921
4,lkh,30.0,9,76022,76023,-0.001315391394709496,0.02839078699980746,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005119905951444634
4,lkh,30.0,10,76022,76023,-0.001315391394709496,0.03100114599965309,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.00559064994944678
4,lkh,30.0,11,76022,76023,-0.001315391394709496,0.03345846999945934,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.006033796092994019
4,lkh,30.0,12,76022,76023,-0.001315391394709496,0.03201703000013367,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005773851300648252
4,lkh,30.0,13,76022,76023,-0.001315391394709496,0.02890475999993214,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005212594238748472
4,lkh,30.0,14,76022,76023,-0.001315391394709496,0.02974317799998971,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.00536379192510786
4,lkh,30.0,15,76022,76023,-0.001315391394709496,0.029786580000290996,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005371618906432775
4,lkh,30.0,16,76022,76023,-0.001315391394709496,0.030197356000826403,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005445696968793854
4,lkh,30.0,17,76022,76023,-0.001315391394709496,0.03289515600044979,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005932209803889717
4,lkh,30.0,18,76022,76023,-0.001315391394709496,0.030186003999915556,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.0054436497843665735
4,lkh,30.0,19,76022,76023,-0.001315391394709496,0.029942060000394122,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.00539965768457105
4,lkh,30.0,20,76022,76023,-0.001315391394709496,0.02973538600053871,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005362386740237039
4,lkh,30.0,21,76022,76023,-0.001315391394709496,0.02952312700017501,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005324108614335943
4,lkh,30.0,22,76022,76023,-0.001315391394709496,0.030087545000242244,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005425893995546626
4,lkh,30.0,23,76022,76023,-0.001315391394709496,0.030292425999505213,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005462841595747759
4,lkh,30.0,24,76022,76023,-0.001315391394709496,0.0298649429996658,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.0053857506452561765
4,lkh,30.0,25,76022,76023,-0.001315391394709496,0.03245984400018642,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.00585370699588729
4,lkh,30.0,26,76022,76023,-0.001315391394709496,0.036253850999855786,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.006537906381327416
4,lkh,30.0,27,76022,76023,-0.001315391394709496,0.03490697200049908,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.006295014424696241
4,lkh,30.0,28,76022,76023,-0.001315391394709496,0.03609925500040845,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.006510027021109423
4,lkh,30.0,29,76022,76023,-0.001315391394709496,0.03557438100051513,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.006415372881517218
4,lkh,30.0,30,76022,76023,-0.001315391394709496,0.03413156799979333,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.006155180486383285
4,lkh,300.0,1,76022,76023,-0.001315391394709496,0.052518722000058915,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.009471062472913887
4,lkh,300.0,2,76022,76023,-0.001315391394709496,0.03830212200045935,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.006907285183198346
4,lkh,300.0,3,76022,76023,-0.001315391394709496,0.03474749300039548,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.006266254479374316
4,lkh,300.0,4,76022,76023,-0.001315391394709496,0.03290517000004911,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005934015697334893
4,lkh,300.0,5,76022,76023,-0.001315391394709496,0.031939410999257234,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005759853732192853
4,lkh,300.0,6,76022,76023,-0.001315391394709496,0.03286762799962162,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005927245490104669
4,lkh,300.0,7,76022,76023,-0.001315391394709496,0.032973196000057214,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005946283293942794
4,lkh,300.0,8,76022,76023,-0.001315391394709496,0.03321388099993783,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005989687675910809
4,lkh,300.0,9,76022,76023,-0.001315391394709496,0.03192504900016502,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005757263734084404
4,lkh,300.0,10,76022,76023,-0.001315391394709496,0.0337751400002162,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.006090903372955297
4,lkh,300.0,11,76022,76023,-0.001315391394709496,0.032022422999943956,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.0057748238574084785
4,lkh,300.0,12,76022,76023,-0.001315391394709496,0.030581705999793485,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.0055150094484782905
4,lkh,300.0,13,76022,76023,-0.001315391394709496,0.03267885200057208,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005893202215396215
4,lkh,300.0,14,76022,76023,-0.001315391394709496,0.03219906899994385,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005806679645932568
4,lkh,300.0,15,76022,76023,-0.001315391394709496,0.03015638399938325,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005438308205881688
4,lkh,300.0,16,76022,76023,-0.001315391394709496,0.031129276000683603,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005613756514081258
4,lkh,300.0,17,76022,76023,-0.001315391394709496,0.03025940800034732,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005456887232792113
4,lkh,300.0,18,76022,76023,-0.001315391394709496,0.03165796599932946,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005709098818983004
4,lkh,300.0,19,76022,76023,-0.001315391394709496,0.032107164999615634,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.0057901059652436465
4,lkh,300.0,20,76022,76023,-0.001315391394709496,0.030302871000458254,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005464725214632388
4,lkh,300.0,21,76022,76023,-0.001315391394709496,0.029685507999602123,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005353391897161955
4,lkh,300.0,22,76022,76023,-0.001315391394709496,0.030018969000593643,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.0054135272137194965
4,lkh,300.0,23,76022,76023,-0.001315391394709496,0.03047798799980228,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005496305267948511
4,lkh,300.0,24,76022,76023,-0.001315391394709496,0.030021497999769053,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005413983285540594
4,lkh,300.0,25,76022,76023,-0.001315391394709496,0.03155653399971925,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.005690806888629866
4,lkh,300.0,26,76022,76023,-0.001315391394709496,0.030784088000473275,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.0055515063870715305
4,lkh,300.0,27,76022,76023,-0.001315391394709496,0.03529532700031268,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.00636504915373818
4,lkh,300.0,28,76022,76023,-0.001315391394709496,0.038845078999656835,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.007005200354468117
4,lkh,300.0,29,76022,76023,-0.001315391394709496,0.043695798000044306,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.007879963885293726
4,lkh,300.0,30,76022,76023,-0.001315391394709496,0.043373626000175136,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.00782186439197816
4,EdgeRand,1.0,1,532330,76023,600.222301145706,0.0004647430005206843,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,8.381030276738103e-05
4,EdgeRand,1.0,2,549359,76023,622.622101206214,0.0004608609997376334,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,8.31102348575767e-05
4,EdgeRand,1.0,3,553896,76023,628.5900319640109,0.000391623999348667,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,7.062425021917807e-05
4,EdgeRand,1.0,4,550519,76023,624.147955224077,0.0009820650002438924,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.00017710253821031028
4,EdgeRand,1.0,5,514952,76023,577.3634294884442,0.0005220769999141339,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,9.41497373422886e-05
4,EdgeRand,1.0,6,576471,76023,658.2849926995777,0.00039124799968703883,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,7.055644361327721e-05
4,EdgeRand,1.0,7,527242,76023,593.529589729424,0.00047263400028896285,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,8.523334104654996e-05
4,EdgeRand,1.0,8,567521,76023,646.5122397169278,0.0005602279998129234,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.00010102976963715597
4,EdgeRand,1.0,9,573571,76023,654.4703576549202,0.0005450500002552872,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,9.829261655060388e-05
4,EdgeRand,1.0,10,534127,76023,602.5860594819989,0.00048171300022659125,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,8.687061956983092e-05
4,EdgeRand,1.0,11,599670,76023,688.8007576654434,0.0004761019999932614,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,8.585874929344945e-05
4,EdgeRand,1.0,12,548621,76023,621.6513423569183,0.0004835480003748671,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,8.720153777157443e-05
4,EdgeRand,1.0,13,547216,76023,619.8032174473515,0.0004588029996739351,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,8.273910154682086e-05
4,EdgeRand,1.0,14,571580,76023,651.8514133880536,0.0004378020003059646,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,7.895184684158545e-05
4,EdgeRand,1.0,15,494390,76023,550.3163516304277,0.0003811030001088511,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,6.87269260406182e-05
4,EdgeRand,1.0,16,528468,76023,595.1422595793379,0.0010180570006923517,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.0001835932232801435
4,EdgeRand,1.0,17,513796,76023,575.8428370361602,0.00041741000040929066,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,7.527441720099298e-05
4,EdgeRand,1.0,18,498454,76023,555.662102258527,0.00044694299958791817,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,8.060030613319095e-05
4,EdgeRand,1.0,19,508172,76023,568.4450758323139,0.0005844259994773893,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.00010539356140157568
4,EdgeRand,1.0,20,555967,76023,631.3142075424543,0.0008089400007520453,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.00014588171593271128
4,EdgeRand,1.0,21,525708,76023,591.5117793299396,0.0003090189993599779,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,5.572752223963874e-05
4,EdgeRand,1.0,22,566082,76023,644.6193914999408,0.00034173000040027546,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,6.162652211255761e-05
4,EdgeRand,1.0,23,545686,76023,617.790668613446,0.00029566800003522076,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,5.3319844675046354e-05
4,EdgeRand,1.0,24,577064,76023,659.0650197966405,0.0003043079996132292,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,5.48779552431058e-05
4,EdgeRand,1.0,25,514825,76023,577.1963747813162,0.00034400100048515014,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,6.203606718259601e-05
4,EdgeRand,1.0,26,579755,76023,662.6047380398037,0.0003807889997915481,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,6.867030020304187e-05
4,EdgeRand,1.0,27,535277,76023,604.0987595859148,0.00036648100012826035,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,6.60900401831336e-05
4,EdgeRand,1.0,28,521111,76023,585.4649250884601,0.0006743670001014834,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.00012161324084819716
4,EdgeRand,1.0,29,548315,76023,621.2488325901372,0.0006991039999775239,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,0.00012607423422915148
4,EdgeRand,1.0,30,530389,76023,597.6691264485747,0.00040524700034438865,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,7.308097971649719e-05
4,EdgeRand,30.0,1,532330,76023,600.222301145706,0.00031319600020651706,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,5.648078954052512e-05
4,EdgeRand,30.0,2,549359,76023,622.622101206214,0.0003094509993388783,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],4,5.580542776804171e-05
