instance,integrator,budget_s,seed,best_length,hk_bound,gap_pct,wall_time_s
1,EdgeRand,30.0,23,542905,82830,555.4448871181938,0.000430
1,EdgeRand,30.0,24,556908,82830,572.3505976095618,0.000865
1,EdgeRand,30.0,25,538946,82830,550.6652179162139,0.000675
1,EdgeRand,30.0,26,556179,82830,571.4704817095255,0.000649
1,EdgeRand,30.0,27,540420,82830,552.4447663889896,0.000637
1,EdgeRand,30.0,28,547920,82830,561.4994567185803,0.000665
1,EdgeRand,30.0,29,606258,82830,631.9304599782687,0.000266
1,EdgeRand,30.0,30,541278,82830,553.4806229626946,0.000273
1,EdgeRand,300.0,1,563874,82830,580.7605939876856,0.000459
1,EdgeRand,300.0,2,527434,82830,536.7668719063141,0.000265
1,EdgeRand,300.0,3,552945,82830,567.566099239406,0.000282
1,EdgeRand,300.0,4,513807,82830,520.3151032234698,0.000272
1,EdgeRand,300.0,5,534793,82830,545.6513340577086,0.000276
1,EdgeRand,300.0,6,543344,82830,555.974888325486,0.000406
1,EdgeRand,300.0,7,519092,82830,526.6956416757213,0.000660
1,EdgeRand,300.0,8,534350,82830,545.1165036822407,0.000420
1,EdgeRand,300.0,9,560645,82830,576.8622479777858,0.000311
1,EdgeRand,300.0,10,522867,82830,531.2531691416153,0.001191
1,EdgeRand,300.0,11,555617,82830,570.7919835808282,0.000449
1,EdgeRand,300.0,12,509730,82830,515.3929735603042,0.000459
1,EdgeRand,300.0,13,503977,82830,508.4474224314862,0.000445
1,EdgeRand,300.0,14,555354,82830,570.4744657732706,0.000861
1,EdgeRand,300.0,15,543607,82830,556.2924061330435,0.000462
1,EdgeRand,300.0,16,559779,82830,575.8167330677292,0.000402
1,EdgeRand,300.0,17,564811,82830,581.8918266328625,0.000301
1,EdgeRand,300.0,18,569407,82830,587.4405408668357,0.000417
1,EdgeRand,300.0,19,565859,82830,583.1570686949174,0.000482
1,EdgeRand,300.0,20,540727,82830,552.8154050464807,0.000514
1,EdgeRand,300.0,21,599191,82830,623.3985271037063,0.000417
1,EdgeRand,300.0,22,564030,82830,580.9489315465411,0.000454
1,EdgeRand,300.0,23,542905,82830,555.4448871181938,0.000470
1,EdgeRand,300.0,24,556908,82830,572.3505976095618,0.000579
1,EdgeRand,300.0,25,538946,82830,550.6652179162139,0.001747
1,EdgeRand,300.0,26,556179,82830,571.4704817095255,0.000574
1,EdgeRand,300.0,27,540420,82830,552.4447663889896,0.000450
1,EdgeRand,300.0,28,547920,82830,561.4994567185803,0.001241
1,EdgeRand,300.0,29,606258,82830,631.9304599782687,0.000461
1,EdgeRand,300.0,30,541278,82830,553.4806229626946,0.000883
2,lkh,1.0,1,75374,75369,0.0066340272525839536,0.075984
2,lkh,1.0,2,75374,75369,0.0066340272525839536,0.045408
2,lkh,1.0,3,75374,75369,0.0066340272525839536,0.058387
2,lkh,1.0,4,75374,75369,0.0066340272525839536,0.071813
2,lkh,1.0,5,75374,75369,0.0066340272525839536,0.050897
2,lkh,1.0,6,75374,75369,0.0066340272525839536,0.049636
2,lkh,1.0,7,75374,75369,0.0066340272525839536,0.047945
2,lkh,1.0,8,75374,75369,0.0066340272525839536,0.054182
2,lkh,1.0,9,75374,75369,0.0066340272525839536,0.055229
2,lkh,1.0,10,75374,75369,0.0066340272525839536,0.055678
2,lkh,1.0,11,75374,75369,0.0066340272525839536,0.048691
2,lkh,1.0,12,75374,75369,0.0066340272525839536,0.047306
2,lkh,1.0,13,75374,75369,0.0066340272525839536,0.051211
2,lkh,1.0,14,75374,75369,0.0066340272525839536,0.056435
2,lkh,1.0,15,75374,75369,0.0066340272525839536,0.049938
2,lkh,1.0,16,75374,75369,0.0066340272525839536,0.063991
2,lkh,1.0,17,75374,75369,0.0066340272525839536,0.066709
2,lkh,1.0,18,75374,75369,0.0066340272525839536,0.059027
2,lkh,1.0,19,75374,75369,0.0066340272525839536,0.062014
2,lkh,1.0,20,75374,75369,0.0066340272525839536,0.061390
2,lkh,1.0,21,75374,75369,0.0066340272525839536,0.065538
2,lkh,1.0,22,75374,75369,0.0066340272525839536,0.061553
2,lkh,1.0,23,75374,75369,0.0066340272525839536,0.050438
2,lkh,1.0,24,75374,75369,0.0066340272525839536,0.051971
2,lkh,1.0,25,75374,75369,0.0066340272525839536,0.052897
2,lkh,1.0,26,75374,75369,0.0066340272525839536,0.061876
2,lkh,1.0,27,75374,75369,0.0066340272525839536,0.059425
2,lkh,1.0,28,75374,75369,0.0066340272525839536,0.060309
2,lkh,1.0,29,75374,75369,0.0066340272525839536,0.065731
2,lkh,1.0,30,75374,75369,0.0066340272525839536,0.048177
2,lkh,30.0,1,75374,75369,0.0066340272525839536,0.056844
2,lkh,30.0,2,75374,75369,0.0066340272525839536,0.044130
2,lkh,30.0,3,75374,75369,0.0066340272525839536,0.061140
2,lkh,30.0,4,75374,75369,0.0066340272525839536,0.077386
2,lkh,30.0,5,75374,75369,0.0066340272525839536,0.054247
2,lkh,30.0,6,75374,75369,0.0066340272525839536,0.053235
2,lkh,30.0,7,75374,75369,0.0066340272525839536,0.053242
2,lkh,30.0,8,75374,75369,0.0066340272525839536,0.055269
2,lkh,30.0,9,75374,75369,0.0066340272525839536,0.060253
2,lkh,30.0,10,75374,75369,0.0066340272525839536,0.059191
2,lkh,30.0,11,75374,75369,0.0066340272525839536,0.053852
2,lkh,30.0,12,75374,75369,0.0066340272525839536,0.052840
2,lkh,30.0,13,75374,75369,0.0066340272525839536,0.075833
2,lkh,30.0,14,75374,75369,0.0066340272525839536,0.055028
2,lkh,30.0,15,75374,75369,0.0066340272525839536,0.048046
2,lkh,30.0,16,75374,75369,0.0066340272525839536,0.058555
2,lkh,30.0,17,75374,75369,0.0066340272525839536,0.060186
2,lkh,30.0,18,75374,75369,0.0066340272525839536,0.047566
2,lkh,30.0,19,75374,75369,0.0066340272525839536,0.050645
2,lkh,30.0,20,75374,75369,0.0066340272525839536,0.058995
2,lkh,30.0,21,75374,75369,0.0066340272525839536,0.049471
2,lkh,30.0,22,75374,75369,0.0066340272525839536,0.055326
2,lkh,30.0,23,75374,75369,0.0066340272525839536,0.046624
2,lkh,30.0,24,75374,75369,0.0066340272525839536,0.048759
2,lkh,30.0,25,75374,75369,0.0066340272525839536,0.051281
2,lkh,30.0,26,75374,75369,0.0066340272525839536,0.051731
2,lkh,30.0,27,75374,75369,0.0066340272525839536,0.058169
2,lkh,30.0,28,75374,75369,0.0066340272525839536,0.062434
2,lkh,30.0,29,75374,75369,0.0066340272525839536,0.068105
2,lkh,30.0,30,75374,75369,0.0066340272525839536,0.054356
2,lkh,300.0,1,75374,75369,0.0066340272525839536,0.065811
2,lkh,300.0,2,75374,75369,0.0066340272525839536,0.044232
2,lkh,300.0,3,75374,75369,0.0066340272525839536,0.055404
2,lkh,300.0,4,75374,75369,0.0066340272525839536,0.067569
2,lkh,300.0,5,75374,75369,0.0066340272525839536,0.049962
2,lkh,300.0,6,75374,75369,0.0066340272525839536,0.059394
2,lkh,300.0,7,75374,75369,0.0066340272525839536,0.050437
2,lkh,300.0,8,75374,75369,0.0066340272525839536,0.056947
2,lkh,300.0,9,75374,75369,0.0066340272525839536,0.061345
2,lkh,300.0,10,75374,75369,0.0066340272525839536,0.086148
2,lkh,300.0,11,75374,75369,0.0066340272525839536,0.091322
2,lkh,300.0,12,75374,75369,0.0066340272525839536,0.055210
2,lkh,300.0,13,75374,75369,0.0066340272525839536,0.054129
2,lkh,300.0,14,75374,75369,0.0066340272525839536,0.058455
2,lkh,300.0,15,75374,75369,0.0066340272525839536,0.049522
2,lkh,300.0,16,75374,75369,0.0066340272525839536,0.061453
2,lkh,300.0,17,75374,75369,0.0066340272525839536,0.060307
2,lkh,300.0,18,75374,75369,0.0066340272525839536,0.054499
2,lkh,300.0,19,75374,75369,0.0066340272525839536,0.057962
2,lkh,300.0,20,75374,75369,0.0066340272525839536,0.068234
2,lkh,300.0,21,75374,75369,0.0066340272525839536,0.055030
2,lkh,300.0,22,75374,75369,0.0066340272525839536,0.064124
2,lkh,300.0,23,75374,75369,0.0066340272525839536,0.053754
2,lkh,300.0,24,75374,75369,0.0066340272525839536,0.055853
2,lkh,300.0,25,75374,75369,0.0066340272525839536,0.050607
2,lkh,300.0,26,75374,75369,0.0066340272525839536,0.053637
2,lkh,300.0,27,75374,75369,0.0066340272525839536,0.057002
2,lkh,300.0,28,75374,75369,0.0066340272525839536,0.064196
2,lkh,300.0,29,75374,75369,0.0066340272525839536,0.072170
2,lkh,300.0,30,75374,75369,0.0066340272525839536,0.060609
2,EdgeRand,1.0,1,527032,75369,599.2689301967653,0.000361
2,EdgeRand,1.0,2,527712,75369,600.1711579031166,0.000320
2,EdgeRand,1.0,3,567766,75369,653.3150234181162,0.000366
2,EdgeRand,1.0,4,535074,75369,609.9390996298213,0.000501
2,EdgeRand,1.0,5,518025,75369,587.3183935039605,0.000409
2,EdgeRand,1.0,6,544376,75369,622.2810439305284,0.000296
2,EdgeRand,1.0,7,552129,75369,632.5677665883852,0.000328
2,EdgeRand,1.0,8,486586,75369,545.604956945163,0.000288
2,EdgeRand,1.0,9,518967,75369,588.5682442383473,0.000305
2,EdgeRand,1.0,10,536988,75369,612.4786052621105,0.000288
2,EdgeRand,1.0,11,534823,75369,609.6060714617415,0.000564
2,EdgeRand,1.0,12,506208,75369,571.6395334952036,0.000464
2,EdgeRand,1.0,13,507397,75369,573.2171051758681,0.000295
2,EdgeRand,1.0,14,563882,75369,648.161711048309,0.000297
2,EdgeRand,1.0,15,559754,75369,642.6846581485756,0.000295
2,EdgeRand,1.0,16,533969,75369,608.4729796070002,0.000305
2,EdgeRand,1.0,17,546245,75369,624.7608433175444,0.000338
2,EdgeRand,1.0,18,496589,75369,558.8769918666826,0.000334
2,EdgeRand,1.0,19,544037,75369,621.8312568828032,0.000337
2,EdgeRand,1.0,20,533562,75369,607.9329697886399,0.000337
2,EdgeRand,1.0,21,559817,75369,642.7682468919583,0.000289
2,EdgeRand,1.0,22,548194,75369,627.3467871406016,0.000315
2,EdgeRand,1.0,23,534329,75369,608.9506295691863,0.000330
2,EdgeRand,1.0,24,512568,75369,580.0780161604904,0.000339
2,EdgeRand,1.0,25,530525,75369,603.9034616354204,0.000463
2,EdgeRand,1.0,26,531206,75369,604.8070161472223,0.000721
2,EdgeRand,1.0,27,547859,75369,626.9023073146784,0.000418
2,EdgeRand,1.0,28,509265,75369,575.6955777574334,0.000587
2,EdgeRand,1.0,29,526004,75369,597.904974193634,0.000872
2,EdgeRand,1.0,30,485317,75369,543.9212408284574,0.000516
2,EdgeRand,30.0,1,527032,75369,599.2689301967653,0.001727
2,EdgeRand,30.0,2,527712,75369,600.1711579031166,0.000615
2,EdgeRand,30.0,3,567766,75369,653.3150234181162,0.000753
2,EdgeRand,30.0,4,535074,75369,609.9390996298213,0.000533
2,EdgeRand,30.0,5,518025,75369,587.3183935039605,0.001002
2,EdgeRand,30.0,6,544376,75369,622.2810439305284,0.000553
2,EdgeRand,30.0,7,552129,75369,632.5677665883852,0.000637
2,EdgeRand,30.0,8,486586,75369,545.604956945163,0.000847
2,EdgeRand,30.0,9,518967,75369,588.5682442383473,0.000446
2,EdgeRand,30.0,10,536988,75369,612.4786052621105,0.001267
2,EdgeRand,30.0,11,534823,75369,609.6060714617415,0.000451
2,EdgeRand,30.0,12,506208,75369,571.6395334952036,0.000788
2,EdgeRand,30.0,13,507397,75369,573.2171051758681,0.000675
2,EdgeRand,30.0,14,563882,75369,648.161711048309,0.000591
2,EdgeRand,30.0,15,559754,75369,642.6846581485756,0.000913
2,EdgeRand,30.0,16,533969,75369,608.4729796070002,0.000486
2,EdgeRand,30.0,17,546245,75369,624.7608433175444,0.000968
2,EdgeRand,30.0,18,496589,75369,558.8769918666826,0.000411
2,EdgeRand,30.0,19,544037,75369,621.8312568828032,0.000277
2,EdgeRand,30.0,20,533562,75369,607.9329697886399,0.000282
2,EdgeRand,30.0,21,559817,75369,642.7682468919583,0.000308
2,EdgeRand,30.0,22,548194,75369,627.3467871406016,0.000313
2,EdgeRand,30.0,23,534329,75369,608.9506295691863,0.000425
2,EdgeRand,30.0,24,512568,75369,580.0780161604904,0.000382
2,EdgeRand,30.0,25,530525,75369,603.9034616354204,0.000389
2,EdgeRand,30.0,26,531206,75369,604.8070161472223,0.000270
2,EdgeRand,30.0,27,547859,75369,626.9023073146784,0.000266
2,EdgeRand,30.0,28,509265,75369,575.6955777574334,0.000311
2,EdgeRand,30.0,29,526004,75369,597.904974193634,0.000352
2,EdgeRand,30.0,30,485317,75369,543.9212408284574,0.000342
2,EdgeRand,300.0,1,527032,75369,599.2689301967653,0.000299
2,EdgeRand,300.0,2,527712,75369,600.1711579031166,0.000278
2,EdgeRand,300.0,3,567766,75369,653.3150234181162,0.000266
2,EdgeRand,300.0,4,535074,75369,609.9390996298213,0.000263
2,EdgeRand,300.0,5,518025,75369,587.3183935039605,0.000272
2,EdgeRand,300.0,6,544376,75369,622.2810439305284,0.000266
2,EdgeRand,300.0,7,552129,75369,632.5677665883852,0.000399
2,EdgeRand,300.0,8,486586,75369,545.604956945163,0.000390
2,EdgeRand,300.0,9,518967,75369,588.5682442383473,0.000395
2,EdgeRand,300.0,10,536988,75369,612.4786052621105,0.000276
2,EdgeRand,300.0,11,534823,75369,609.6060714617415,0.000268
2,EdgeRand,300.0,12,506208,75369,571.6395334952036,0.000376
2,EdgeRand,300.0,13,507397,75369,573.2171051758681,0.000341
2,EdgeRand,300.0,14,563882,75369,648.161711048309,0.000335
2,EdgeRand,300.0,15,559754,75369,642.6846581485756,0.000265
2,EdgeRand,300.0,16,533969,75369,608.4729796070002,0.000275
2,EdgeRand,300.0,17,546245,75369,624.7608433175444,0.000278
2,EdgeRand,300.0,18,496589,75369,558.8769918666826,0.000306
2,EdgeRand,300.0,19,544037,75369,621.8312568828032,0.000318
2,EdgeRand,300.0,20,533562,75369,607.9329697886399,0.000325
2,EdgeRand,300.0,21,559817,75369,642.7682468919583,0.000341
2,EdgeRand,300.0,22,548194,75369,627.3467871406016,0.000328
2,EdgeRand,300.0,23,534329,75369,608.9506295691863,0.000296
2,EdgeRand,300.0,24,512568,75369,580.0780161604904,0.000271
2,EdgeRand,300.0,25,530525,75369,603.9034616354204,0.000264
2,EdgeRand,300.0,26,531206,75369,604.8070161472223,0.000265
2,EdgeRand,300.0,27,547859,75369,626.9023073146784,0.000283
2,EdgeRand,300.0,28,509265,75369,575.6955777574334,0.000404
2,EdgeRand,300.0,29,526004,75369,597.904974193634,0.000293
2,EdgeRand,300.0,30,485317,75369,543.9212408284574,0.000316
3,lkh,1.0,1,83579,83583,-0.004785662156180085,0.075828
3,lkh,1.0,2,83579,83583,-0.004785662156180085,0.118498
3,lkh,1.0,3,83579,83583,-0.004785662156180085,0.052810
3,lkh,1.0,4,83579,83583,-0.004785662156180085,0.045848
3,lkh,1.0,5,83579,83583,-0.004785662156180085,0.060564
3,lkh,1.0,6,83579,83583,-0.004785662156180085,0.056016
3,lkh,1.0,7,83579,83583,-0.004785662156180085,0.075429
3,lkh,1.0,8,83579,83583,-0.004785662156180085,0.057388
3,lkh,1.0,9,83579,83583,-0.004785662156180085,0.063363
3,lkh,1.0,10,83579,83583,-0.004785662156180085,0.053727
3,lkh,1.0,11,83579,83583,-0.004785662156180085,0.051859
3,lkh,1.0,12,83579,83583,-0.004785662156180085,0.071177
3,lkh,1.0,13,83579,83583,-0.004785662156180085,0.054203
3,lkh,1.0,14,83579,83583,-0.004785662156180085,0.069785
3,lkh,1.0,15,83579,83583,-0.004785662156180085,0.043027
3,lkh,1.0,16,83579,83583,-0.004785662156180085,0.053404
3,lkh,1.0,17,83579,83583,-0.004785662156180085,0.071106
3,lkh,1.0,18,83579,83583,-0.004785662156180085,0.057329
3,lkh,1.0,19,83579,83583,-0.004785662156180085,0.060316
3,lkh,1.0,20,83579,83583,-0.004785662156180085,0.059727
3,lkh,1.0,21,83579,83583,-0.004785662156180085,0.049067
3,lkh,1.0,22,83579,83583,-0.004785662156180085,0.076158
3,lkh,1.0,23,83579,83583,-0.004785662156180085,0.040808
3,lkh,1.0,24,83579,83583,-0.004785662156180085,0.053664
3,lkh,1.0,25,83579,83583,-0.004785662156180085,0.055030
3,lkh,1.0,26,83579,83583,-0.004785662156180085,0.044208
3,lkh,1.0,27,83579,83583,-0.004785662156180085,0.048746
3,lkh,1.0,28,83579,83583,-0.004785662156180085,0.057988
3,lkh,1.0,29,83579,83583,-0.004785662156180085,0.053991
3,lkh,1.0,30,83579,83583,-0.004785662156180085,0.056803
3,lkh,30.0,1,83579,83583,-0.004785662156180085,0.050865
3,lkh,30.0,2,83579,83583,-0.004785662156180085,0.096358
3,lkh,30.0,3,83579,83583,-0.004785662156180085,0.049365
3,lkh,30.0,4,83579,83583,-0.004785662156180085,0.045274
3,lkh,30.0,5,83579,83583,-0.004785662156180085,0.050553
3,lkh,30.0,6,83579,83583,-0.004785662156180085,0.052477
3,lkh,30.0,7,83579,83583,-0.004785662156180085,0.068251
3,lkh,30.0,8,83579,83583,-0.004785662156180085,0.048552
3,lkh,30.0,9,83579,83583,-0.004785662156180085,0.063801
3,lkh,30.0,10,83579,83583,-0.004785662156180085,0.048454
3,lkh,30.0,11,83579,83583,-0.004785662156180085,0.062211
3,lkh,30.0,12,83579,83583,-0.004785662156180085,0.050243
3,lkh,30.0,13,83579,83583,-0.004785662156180085,0.052176
3,lkh,30.0,14,83579,83583,-0.004785662156180085,0.063038
3,lkh,30.0,15,83579,83583,-0.004785662156180085,0.046243
3,lkh,30.0,16,83579,83583,-0.004785662156180085,0.051987
3,lkh,30.0,17,83579,83583,-0.004785662156180085,0.072152
3,lkh,30.0,18,83579,83583,-0.004785662156180085,0.055137
3,lkh,30.0,19,83579,83583,-0.004785662156180085,0.057645
3,lkh,30.0,20,83579,83583,-0.004785662156180085,0.061526
3,lkh,30.0,21,83579,83583,-0.004785662156180085,0.051950
3,lkh,30.0,22,83579,83583,-0.004785662156180085,0.077582
3,lkh,30.0,23,83579,83583,-0.004785662156180085,0.039438
3,lkh,30.0,24,83579,83583,-0.004785662156180085,0.052918
3,lkh,30.0,25,83579,83583,-0.004785662156180085,0.070970
3,lkh,30.0,26,83579,83583,-0.004785662156180085,0.046064
3,lkh,30.0,27,83579,83583,-0.004785662156180085,0.046202
3,lkh,30.0,28,83579,83583,-0.004785662156180085,0.057521
